Latitude,Longitude,TimeStamp
59.749805,-149.966568,1466672334
59.631728,-150.000977,1466172782
59.63175,-150.001107,1466172786
59.631743,-150.001342,1466172792
59.631717,-150.001498,1466172796
59.631647,-150.001767,1466172802
59.631578,-150.001933,1466172806
59.631465,-150.002207,1466172812
59.631392,-150.002428,1466172816
59.631305,-150.002783,1466172822
59.631237,-150.003032,1466172826
59.631162,-150.003303,1466172830
59.631132,-150.003438,1466172833
59.631093,-150.003718,1466172836
59.631093,-150.003718,1466172836
59.631078,-150.004228,1466172842
59.631082,-150.00439,1466172844
59.631083,-150.004557,1466172846
59.6311,-150.0051,1466172852
59.631108,-150.005447,1466172856
59.631073,-150.005883,1466172862
59.631003,-150.006327,1466172868
59.630972,-150.00646,1466172868
59.630723,-150.00728,1466172882
59.630643,-150.007732,1466172888
59.630613,-150.008013,1466172892
59.630582,-150.00844,1466172898
59.630543,-150.008705,1466172902
59.63043,-150.009067,1466172908
59.630342,-150.0093,1466172912
59.630288,-150.00968,1466172918
59.630275,-150.010018,1466172922
59.630183,-150.01045,1466172928
59.630042,-150.010742,1466172934
59.629933,-150.01101,1466172938
59.629753,-150.011517,1466172944
59.629615,-150.011758,1466172948
59.629445,-150.01206,1466172954
59.629303,-150.012255,1466172958
59.629103,-150.012478,1466172964
59.628983,-150.012613,1466172968
59.628822,-150.012722,1466172974
59.628698,-150.012717,1466172978
59.628635,-150.012715,1466172980
59.628497,-150.012728,1466172984
59.628347,-150.012755,1466172988
59.628133,-150.012722,1466172994
59.628045,-150.012655,1466172998
59.628045,-150.012655,1466172998
59.627915,-150.012585,1466173004
59.62783,-150.01265,1466173008
59.627713,-150.012798,1466173014
59.627605,-150.01299,1466173020
59.627562,-150.013158,1466173024
59.627555,-150.01344,1466173030
59.627568,-150.013633,1466173034
59.62753,-150.013935,1466173040
59.627462,-150.014085,1466173044
59.62734,-150.01427,1466173050
59.627248,-150.014407,1466173054
59.627093,-150.014562,1466173060
59.626988,-150.014658,1466173064
59.62682,-150.014823,1466173070
59.626695,-150.01493,1466173074
59.626517,-150.014998,1466173080
59.626382,-150.014968,1466173084
59.626147,-150.014908,1466173090
59.625992,-150.014888,1466173094
59.62576,-150.014977,1466173100
59.625605,-150.015157,1466173104
59.625397,-150.015475,1466173110
59.62522,-150.015807,1466173116
59.625125,-150.016032,1466173120
59.62498,-150.016342,1466173126
59.62498,-150.016342,1466173126
59.624908,-150.016597,1466173130
59.624863,-150.017055,1466173136
59.624842,-150.017427,1466173140
59.624825,-150.017972,1466173146
59.624817,-150.018375,1466173150
59.624835,-150.018943,1466173156
59.62483,-150.019285,1466173160
59.624842,-150.019765,1466173166
59.624862,-150.020092,1466173170
59.624878,-150.020555,1466173176
59.624883,-150.020832,1466173180
59.624903,-150.021345,1466173186
59.624912,-150.02166,1466173190
59.624918,-150.022128,1466173196
59.62492,-150.02243,1466173200
59.624922,-150.022908,1466173206
59.624952,-150.023433,1466173212
59.624958,-150.023823,1466173216
59.624933,-150.024355,1466173222
59.624937,-150.024705,1466173226
59.624928,-150.025127,1466173232
59.624922,-150.025437,1466173236
59.624872,-150.025867,1466173242
59.624807,-150.026203,1466173246
59.624648,-150.026603,1466173252
59.624518,-150.026772,1466173256
59.624353,-150.026907,1466173262
59.624247,-150.026925,1466173266
59.624107,-150.026947,1466173272
59.624017,-150.026967,1466173276
59.623867,-150.027003,1466173282
59.623818,-150.027017,1466173284
59.623768,-150.027027,1466173287
59.623627,-150.027015,1466173292
59.623497,-150.026985,1466173298
59.623408,-150.026978,1466173302
59.623263,-150.027007,1466173308
59.623218,-150.027018,1466173310
59.62317,-150.027032,1466173312
59.623073,-150.027045,1466173316
59.623022,-150.027058,1466173318
59.622923,-150.027067,1466173322
59.62276,-150.027073,1466173328
59.622633,-150.027105,1466173332
59.622452,-150.027092,1466173338
59.622322,-150.027055,1466173342
59.622117,-150.026988,1466173348
59.621972,-150.02696,1466173352
59.62176,-150.026912,1466173358
59.62161,-150.026895,1466173362
59.621375,-150.026877,1466173368
59.621228,-150.026877,1466173372
59.621007,-150.026887,1466173378
59.62088,-150.026993,1466173382
59.620717,-150.027195,1466173388
59.620542,-150.027417,1466173394
59.620432,-150.027572,1466173398
59.620252,-150.02771,1466173404
59.620122,-150.027747,1466173408
59.619907,-150.027713,1466173414
59.61978,-150.027605,1466173418
59.619627,-150.027355,1466173424
59.61955,-150.027138,1466173428
59.619467,-150.026822,1466173434
59.6194,-150.026655,1466173438
59.6194,-150.026655,1466173438
59.619307,-150.026357,1466173444
59.619307,-150.026357,1466173444
59.619193,-150.026175,1466173448
59.61898,-150.026203,1466173454
59.618838,-150.026322,1466173458
59.618688,-150.026597,1466173464
59.618627,-150.026867,1466173468
59.61855,-150.027158,1466173474
59.61851,-150.02736,1466173478
59.61857,-150.027618,1466173484
59.618613,-150.027752,1466173488
59.618632,-150.0278,1466173490
59.618678,-150.02789,1466173494
59.618727,-150.027985,1466173500
59.618708,-150.028095,1466173504
59.618708,-150.028095,1466173504
59.61864,-150.028168,1466173510
59.618605,-150.028138,1466173514
59.61852,-150.02803,1466173520
59.618438,-150.027955,1466173524
59.618327,-150.027838,1466173530
59.618238,-150.027702,1466173534
59.618098,-150.027445,1466173540
59.618007,-150.027262,1466173544
59.61788,-150.027002,1466173550
59.617768,-150.026885,1466173554
59.617555,-150.026777,1466173560
59.617408,-150.02677,1466173564
59.61721,-150.026913,1466173570
59.617088,-150.02705,1466173574
59.61696,-150.027212,1466173578
59.616893,-150.027287,1466173581
59.616712,-150.027435,1466173586
59.616587,-150.027468,1466173590
59.616587,-150.027468,1466173590
59.616388,-150.027412,1466173596
59.616273,-150.027283,1466173600
59.616127,-150.02701,1466173606
59.616018,-150.026803,1466173610
59.615837,-150.026552,1466173616
59.615707,-150.026468,1466173620
59.615638,-150.026448,1466173622
59.615485,-150.02644,1466173626
59.615318,-150.026475,1466173630
59.615088,-150.026557,1466173636
59.614938,-150.026653,1466173640
59.614938,-150.026653,1466173640
59.614862,-150.026708,1466173642
59.614742,-150.02685,1466173646
59.61463,-150.027007,1466173650
59.614438,-150.027187,1466173656
59.614293,-150.02725,1466173660
59.614222,-150.027287,1466173662
59.614075,-150.027345,1466173666
59.613927,-150.02743,1466173670
59.613735,-150.02763,1466173676
59.613583,-150.027918,1466173682
59.613515,-150.028155,1466173686
59.61346,-150.028385,1466173690
59.613427,-150.0285,1466173692
59.613342,-150.028715,1466173696
59.613297,-150.028832,1466173698
59.61321,-150.029108,1466173702
59.613163,-150.029217,1466173704
59.613117,-150.02932,1466173706
59.61299,-150.029557,1466173712
59.612917,-150.029718,1466173716
59.612798,-150.030035,1466173722
59.61272,-150.03026,1466173726
59.612613,-150.030635,1466173732
59.612547,-150.03091,1466173736
59.612443,-150.031298,1466173742
59.612352,-150.031552,1466173746
59.612252,-150.031905,1466173752
59.612192,-150.032157,1466173756
59.61212,-150.032575,1466173762
59.612058,-150.032987,1466173768
59.612007,-150.03331,1466173772
59.611953,-150.033703,1466173776
59.611947,-150.033912,1466173778
59.611955,-150.034262,1466173782
59.611955,-150.034665,1466173788
59.61196,-150.03492,1466173792
59.61202,-150.035343,1466173798
59.612113,-150.035602,1466173802
59.612357,-150.035882,1466173808
59.612518,-150.035963,1466173812
59.612712,-150.036088,1466173818
59.612868,-150.036268,1466173822
59.61303,-150.036447,1466173828
59.61303,-150.036447,1466173828
59.61313,-150.036552,1466173832
59.613263,-150.036672,1466173838
59.613343,-150.03674,1466173842
59.613462,-150.036865,1466173848
59.613525,-150.036952,1466173852
59.613595,-150.037063,1466173858
59.613612,-150.037088,1466173860
59.613635,-150.037125,1466173864
59.613635,-150.037125,1466173864
59.613658,-150.037157,1466173868
59.613745,-150.037225,1466173874
59.613745,-150.037225,1466173874
59.61382,-150.037273,1466173878
59.61392,-150.037407,1466173884
59.614003,-150.037505,1466173888
59.614125,-150.037647,1466173894
59.614215,-150.037713,1466173898
59.614382,-150.037753,1466173904
59.61449,-150.037778,1466173908
59.61465,-150.03786,1466173914
59.614745,-150.03791,1466173918
59.61479,-150.037955,1466173920
59.614838,-150.037998,1466173922
59.614888,-150.038048,1466173924
59.614983,-150.038188,1466173928
59.615067,-150.03833,1466173932
59.615123,-150.038398,1466173934
59.61525,-150.038527,1466173938
59.615423,-150.038712,1466173944
59.61554,-150.038825,1466173948
59.615598,-150.038897,1466173950
59.615727,-150.039062,1466173954
59.615932,-150.039255,1466173960
59.615977,-150.039312,1466173962
59.616017,-150.039382,1466173964
59.616122,-150.039645,1466173970
59.616185,-150.039805,1466173974
59.616322,-150.039985,1466173980
59.616322,-150.039985,1466173980
59.616443,-150.040107,1466173984
59.616443,-150.040107,1466173984
59.61661,-150.040338,1466173990
59.616698,-150.040533,1466173994
59.616698,-150.040533,1466173994
59.616848,-150.040852,1466174000
59.616883,-150.040965,1466174002
59.616923,-150.04107,1466174004
59.617075,-150.041343,1466174010
59.617155,-150.041545,1466174014
59.61723,-150.041818,1466174020
59.617288,-150.0419,1466174022
59.617358,-150.041962,1466174024
59.617593,-150.042048,1466174030
59.617743,-150.04203,1466174034
59.617973,-150.04193,1466174040
59.618142,-150.04189,1466174044
59.618263,-150.041895,1466174048
59.618337,-150.041925,1466174050
59.618575,-150.0421,1466174056
59.618643,-150.04216,1466174058
59.618705,-150.042242,1466174061
59.618843,-150.042557,1466174066
59.61894,-150.042842,1466174070
59.619132,-150.043267,1466174076
59.619275,-150.043453,1466174080
59.619463,-150.043697,1466174086
59.619603,-150.043918,1466174090
59.619778,-150.044182,1466174096
59.619967,-150.044228,1466174100
59.620172,-150.044415,1466174106
59.620277,-150.044618,1466174110
59.6205,-150.044882,1466174116
59.641627,-150.08661,1466175429
59.64155,-150.08676,1466175433
59.641405,-150.086832,1466175439
59.641293,-150.086828,1466175443
59.641112,-150.08683,1466175449
59.640925,-150.086883,1466175455
59.6408,-150.086918,1466175459
59.64061,-150.08691,1466175465
59.640485,-150.086868,1466175469
59.640293,-150.086833,1466175475
59.640167,-150.086855,1466175479
59.639983,-150.086948,1466175485
59.63986,-150.087025,1466175489
59.639678,-150.087137,1466175495
59.639555,-150.087213,1466175499
59.639372,-150.087327,1466175505
59.639247,-150.087408,1466175509
59.639247,-150.087408,1466175509
59.639065,-150.087522,1466175515
59.638942,-150.087597,1466175519
59.638753,-150.087717,1466175525
59.638628,-150.087793,1466175529
59.638443,-150.08791,1466175535
59.63832,-150.087988,1466175539
59.63813,-150.088125,1466175545
59.63813,-150.088125,1466175545
59.637968,-150.088343,1466175551
59.637873,-150.088505,1466175555
59.637712,-150.088732,1466175561
59.637602,-150.088878,1466175565
59.637443,-150.089112,1466175571
59.637342,-150.089268,1466175575
59.637178,-150.089467,1466175581
59.63706,-150.089553,1466175585
59.636873,-150.089658,1466175591
59.636752,-150.089742,1466175595
59.636573,-150.089863,1466175601
59.636445,-150.089935,1466175605
59.636323,-150.090018,1466175609
59.636263,-150.090063,1466175611
59.636137,-150.090157,1466175615
59.63596,-150.09032,1466175621
59.635843,-150.090443,1466175625
59.635667,-150.090635,1466175631
59.635667,-150.090635,1466175631
59.6355,-150.090848,1466175637
59.635393,-150.091003,1466175641
59.635232,-150.091238,1466175647
59.635232,-150.091238,1466175647
59.635123,-150.091397,1466175651
59.634967,-150.091637,1466175657
59.634862,-150.091797,1466175661
59.634705,-150.092042,1466175667
59.6346,-150.092205,1466175671
59.634443,-150.09245,1466175677
59.634392,-150.092533,1466175679
59.634342,-150.092617,1466175681
59.634193,-150.092867,1466175687
59.634142,-150.09295,1466175689
59.63409,-150.093037,1466175691
59.633925,-150.093247,1466175697
59.63381,-150.093358,1466175701
59.633632,-150.09351,1466175707
59.633508,-150.093603,1466175711
59.633323,-150.093747,1466175717
59.6332,-150.09385,1466175721
59.633142,-150.093903,1466175723
59.633018,-150.094012,1466175727
59.632833,-150.094163,1466175733
59.63271,-150.094263,1466175737
59.632527,-150.094427,1466175743
59.632403,-150.094515,1466175747
59.632212,-150.094562,1466175753
59.632083,-150.094568,1466175757
59.631885,-150.094568,1466175763
59.631753,-150.094527,1466175767
59.63157,-150.094458,1466175773
59.631442,-150.0944,1466175777
59.631245,-150.094302,1466175783
59.631115,-150.094245,1466175787
59.630923,-150.094147,1466175793
59.630795,-150.094092,1466175797
59.6306,-150.09408,1466175803
59.63047,-150.094117,1466175807
59.630287,-150.094222,1466175813
59.630098,-150.09432,1466175819
59.629967,-150.094382,1466175823
59.629777,-150.094477,1466175829
59.629652,-150.094558,1466175833
59.629468,-150.094708,1466175839
59.629347,-150.09483,1466175843
59.629172,-150.095008,1466175849
59.629055,-150.095135,1466175853
59.628888,-150.095328,1466175859
59.628888,-150.095328,1466175859
59.628793,-150.09544,1466175863
59.628658,-150.095545,1466175869
59.628558,-150.095563,1466175873
59.628395,-150.095585,1466175879
59.628285,-150.095633,1466175883
59.62814,-150.095763,1466175889
59.628037,-150.095842,1466175893
59.627927,-150.095895,1466175897
59.627872,-150.095932,1466175899
59.627772,-150.096035,1466175903
59.62763,-150.096225,1466175909
59.62749,-150.09643,1466175915
59.6274,-150.09656,1466175919
59.627242,-150.096683,1466175925
59.627137,-150.096757,1466175929
59.627137,-150.096757,1466175929
59.626923,-150.096842,1466175995
59.626913,-150.09688,1466175999
59.626865,-150.09693,1466176005
59.626777,-150.09692,1466176011
59.626697,-150.096893,1466176015
59.626552,-150.096847,1466176021
59.62645,-150.096808,1466176025
59.626287,-150.096697,1466176031
59.626177,-150.0966,1466176035
59.626035,-150.096397,1466176041
59.625955,-150.09623,1466176045
59.625915,-150.096142,1466176047
59.625873,-150.096057,1466176049
59.625828,-150.095978,1466176051
59.625732,-150.095852,1466176055
59.625575,-150.095732,1466176061
59.625463,-150.095663,1466176065
59.625293,-150.095545,1466176071
59.625293,-150.095545,1466176071
59.62518,-150.095475,1466176075
59.625,-150.095403,1466176081
59.624878,-150.095375,1466176085
59.624702,-150.095307,1466176091
59.624583,-150.095257,1466176095
59.6244,-150.095223,1466176101
59.6244,-150.095223,1466176101
59.624217,-150.095215,1466176107
59.624093,-150.095212,1466176111
59.62391,-150.095193,1466176117
59.623787,-150.09517,1466176121
59.623597,-150.095153,1466176127
59.623475,-150.095152,1466176131
59.623355,-150.095158,1466176135
59.623175,-150.095175,1466176141
59.622993,-150.095177,1466176147
59.622868,-150.095178,1466176151
59.622683,-150.095182,1466176157
59.62256,-150.095193,1466176161
59.622372,-150.095227,1466176167
59.622313,-150.095248,1466176169
59.622255,-150.095277,1466176171
59.622078,-150.095367,1466176177
59.621962,-150.095422,1466176181
59.621842,-150.095482,1466176185
59.621783,-150.095513,1466176187
59.621605,-150.095608,1466176193
59.621487,-150.095677,1466176197
59.621313,-150.09575,1466176203
59.621197,-150.095792,1466176207
59.621017,-150.095857,1466176213
59.620895,-150.095897,1466176217
59.620715,-150.095942,1466176223
59.620593,-150.09595,1466176227
59.620408,-150.095933,1466176233
59.620285,-150.095912,1466176237
59.620098,-150.095885,1466176243
59.619975,-150.095878,1466176247
59.619975,-150.095878,1466176247
59.619793,-150.09585,1466176253
59.61967,-150.095825,1466176257
59.61967,-150.095825,1466176257
59.619478,-150.095788,1466176263
59.619355,-150.095782,1466176267
59.619168,-150.095762,1466176273
59.619047,-150.095748,1466176277
59.618857,-150.095738,1466176283
59.618672,-150.09573,1466176289
59.61855,-150.095717,1466176293
59.618365,-150.095687,1466176299
59.618243,-150.095667,1466176303
59.61805,-150.09564,1466176309
59.617923,-150.095623,1466176313
59.617735,-150.095607,1466176319
59.617605,-150.095583,1466176323
59.617415,-150.095558,1466176329
59.617288,-150.095548,1466176333
59.617102,-150.095523,1466176339
59.616982,-150.095513,1466176343
59.616807,-150.095467,1466176349
59.616683,-150.095415,1466176353
59.616503,-150.09534,1466176359
59.616383,-150.09529,1466176363
59.6162,-150.095217,1466176369
59.616012,-150.09517,1466176375
59.615887,-150.095157,1466176379
59.6157,-150.095192,1466176385
59.615587,-150.095268,1466176389
59.615413,-150.095398,1466176395
59.615293,-150.095477,1466176399
59.61512,-150.095605,1466176405
59.615003,-150.095687,1466176409
59.614823,-150.095802,1466176415
59.614708,-150.095875,1466176419
59.614533,-150.095953,1466176425
59.614407,-150.095972,1466176429
59.614222,-150.095982,1466176435
59.6141,-150.095983,1466176439
59.613915,-150.096007,1466176445
59.613792,-150.096028,1466176449
59.613605,-150.09605,1466176455
59.613483,-150.09606,1466176459
59.613293,-150.096062,1466176465
59.613107,-150.096097,1466176471
59.612983,-150.09612,1466176475
59.612793,-150.096148,1466176481
59.612668,-150.09617,1466176485
59.612477,-150.096207,1466176491
59.61235,-150.096237,1466176495
59.61216,-150.096298,1466176501
59.612033,-150.09634,1466176505
59.611845,-150.096403,1466176511
59.611723,-150.096448,1466176515
59.611533,-150.096503,1466176521
59.611407,-150.096547,1466176525
59.611223,-150.096607,1466176531
59.611098,-150.096648,1466176535
59.610913,-150.096717,1466176541
59.610787,-150.096758,1466176545
59.610597,-150.096818,1466176551
59.610475,-150.096868,1466176555
59.610285,-150.09693,1466176561
59.610098,-150.096997,1466176567
59.610098,-150.096997,1466176567
59.609977,-150.09704,1466176571
59.609977,-150.09704,1466176571
59.609788,-150.097118,1466176577
59.609663,-150.097192,1466176581
59.609483,-150.09731,1466176587
59.609363,-150.097403,1466176591
59.609185,-150.097537,1466176597
59.609068,-150.097628,1466176601
59.60889,-150.097762,1466176607
59.60889,-150.097762,1466176607
59.608772,-150.097848,1466176611
59.608587,-150.09797,1466176617
59.608463,-150.098052,1466176621
59.60828,-150.098182,1466176627
59.608162,-150.098283,1466176631
59.607988,-150.09845,1466176637
59.607873,-150.09857,1466176641
59.607702,-150.09875,1466176647
59.607533,-150.098933,1466176653
59.607422,-150.099062,1466176657
59.607253,-150.099257,1466176663
59.607143,-150.09939,1466176667
59.606977,-150.09959,1466176673
59.606867,-150.099728,1466176677
59.606697,-150.099917,1466176683
59.60659,-150.100057,1466176687
59.606428,-150.100282,1466176693
59.606428,-150.100282,1466176693
59.606317,-150.100428,1466176697
59.606155,-150.10064,1466176703
59.606155,-150.10064,1466176703
59.606047,-150.100788,1466176707
59.605885,-150.101,1466176713
59.605777,-150.10114,1466176717
59.605617,-150.101357,1466176723
59.605507,-150.101503,1466176727
59.60535,-150.101732,1466176733
59.605298,-150.10181,1466176735
59.605198,-150.101972,1466176739
59.605198,-150.101972,1466176739
59.605098,-150.10214,1466176743
59.604952,-150.102407,1466176749
59.604858,-150.102592,1466176753
59.604712,-150.102857,1466176759
59.60461,-150.103027,1466176763
59.60446,-150.103288,1466176769
59.60436,-150.103465,1466176773
59.60421,-150.10372,1466176779
59.60411,-150.103888,1466176783
59.603953,-150.104132,1466176789
59.603848,-150.104287,1466176793
59.603702,-150.10455,1466176799
59.603603,-150.104722,1466176803
59.603508,-150.1049,1466176807
59.603465,-150.104997,1466176809
59.603338,-150.105293,1466176815
59.603262,-150.105498,1466176819
59.603137,-150.105802,1466176825
59.603053,-150.106012,1466176829
59.602932,-150.106342,1466176835
59.602858,-150.106565,1466176839
59.56005,-150.159052,1466176419
59.56003,-150.159105,1466176425
59.560033,-150.159133,1466176429
59.560042,-150.159177,1466176435
59.560047,-150.159197,1466176439
59.560062,-150.159218,1466176445
59.560067,-150.159238,1466176449
59.560068,-150.159248,1466176451
59.560077,-150.159292,1466176455
59.560078,-150.159362,1466176459
59.560023,-150.159533,1466176465
59.559938,-150.159688,1466176471
59.559895,-150.159803,1466176475
59.559833,-150.160035,1466176481
59.559808,-150.160228,1466176485
59.559762,-150.16054,1466176491
59.55972,-150.16074,1466176495
59.55968,-150.161077,1466176501
59.55966,-150.161313,1466176505
59.559627,-150.16166,1466176511
59.559623,-150.161938,1466176515
59.55971,-150.162433,1466176521
59.559743,-150.162725,1466176525
59.559843,-150.163087,1466176531
59.559933,-150.16329,1466176535
59.56006,-150.163707,1466176541
59.560138,-150.164027,1466176545
59.560355,-150.164417,1466176551
59.560502,-150.164512,1466176555
59.560682,-150.164638,1466176561
59.560867,-150.164775,1466176567
59.560977,-150.164937,1466176571
59.561118,-150.165215,1466176577
59.561203,-150.165457,1466176581
59.561323,-150.165877,1466176587
59.561423,-150.16616,1466176591
59.561617,-150.16658,1466176597
59.56171,-150.166867,1466176601
59.561858,-150.167282,1466176607
59.561973,-150.167557,1466176611
59.562037,-150.167678,1466176613
59.562155,-150.167918,1466176617
59.562248,-150.168195,1466176621
59.562367,-150.168538,1466176627
59.562402,-150.168777,1466176631
59.562422,-150.169102,1466176637
59.562422,-150.169102,1466176637
59.56244,-150.169293,1466176641
59.562433,-150.169625,1466176647
59.562432,-150.169745,1466176649
59.562435,-150.169877,1466176651
59.562455,-150.169985,1466176653
59.562502,-150.170245,1466176657
59.562577,-150.17061,1466176663
59.562577,-150.17061,1466176663
59.562627,-150.1708,1466176667
59.562693,-150.17111,1466176673
59.562738,-150.171318,1466176677
59.562812,-150.171558,1466176683
59.562873,-150.171697,1466176687
59.56295,-150.171858,1466176693
59.562985,-150.171932,1466176697
59.563013,-150.172122,1466176703
59.56304,-150.172202,1466176707
59.563082,-150.172333,1466176713
59.563082,-150.172333,1466176713
59.563115,-150.172422,1466176717
59.563115,-150.172422,1466176717
59.563175,-150.17256,1466176723
59.563232,-150.172667,1466176727
59.563262,-150.172732,1466176729
59.563312,-150.172863,1466176733
59.563367,-150.173017,1466176737
59.56346,-150.173277,1466176743
59.563515,-150.173422,1466176747
59.563515,-150.173422,1466176747
59.563582,-150.173582,1466176751
59.563622,-150.17365,1466176753
59.56372,-150.173882,1466176759
59.56372,-150.173882,1466176759
59.563778,-150.174093,1466176763
59.56388,-150.174405,1466176769
59.563957,-150.174558,1466176773
59.563957,-150.174558,1466176773
59.56411,-150.174785,1466176779
59.564198,-150.174935,1466176783
59.564198,-150.174935,1466176783
59.564332,-150.175137,1466176789
59.564408,-150.175305,1466176793
59.564495,-150.175633,1466176799
59.564495,-150.175633,1466176799
59.564547,-150.175863,1466176803
59.564622,-150.17621,1466176809
59.564647,-150.176418,1466176813
59.564637,-150.176783,1466176819
59.564642,-150.177008,1466176823
59.564655,-150.177345,1466176829
59.564658,-150.177688,1466176835
59.564677,-150.177855,1466176839
59.564688,-150.177957,1466176841
59.564723,-150.17815,1466176845
59.564723,-150.17815,1466176845
59.564777,-150.178327,1466176849
59.564875,-150.178597,1466176855
59.564947,-150.178777,1466176859
59.565085,-150.179063,1466176865
59.56518,-150.17925,1466176869
59.56534,-150.179477,1466176875
59.565462,-150.179608,1466176879
59.565648,-150.179847,1466176885
59.565778,-150.180075,1466176889
59.565992,-150.180475,1466176895
59.56612,-150.18069,1466176899
59.56612,-150.18069,1466176899
59.5663,-150.18094,1466176905
59.566432,-150.181073,1466176909
59.566643,-150.181215,1466176915
59.566757,-150.181333,1466176919
59.566918,-150.181553,1466176925
59.567083,-150.18181,1466176931
59.567135,-150.181902,1466176933
59.567183,-150.181987,1466176935
59.567372,-150.182235,1466176941
59.567372,-150.182235,1466176941
59.567507,-150.182373,1466176945
59.567722,-150.182555,1466176951
59.567827,-150.182753,1466176955
59.56796,-150.18321,1466176961
59.568052,-150.183558,1466176965
59.568218,-150.18408,1466176971
59.5684,-150.18463,1466176977
59.56851,-150.184858,1466176981
59.568612,-150.185047,1466176985
59.568782,-150.185447,1466176991
59.569007,-150.185813,1466176997
59.56916,-150.186023,1466177005
59.569478,-150.186488,1466177009
59.569728,-150.186763,1466177015
59.56991,-150.186897,1466177019
59.570178,-150.18703,1466177025
59.570383,-150.187133,1466177029
59.570715,-150.187225,1466177035
59.57092,-150.187262,1466177039
59.571228,-150.18727,1466177045
59.571445,-150.187247,1466177049
59.571795,-150.18717,1466177055
59.57198,-150.187085,1466177059
59.57222,-150.186962,1466177065
59.572477,-150.186857,1466177071
59.572642,-150.186787,1466177075
59.57288,-150.186713,1466177081
59.573042,-150.186658,1466177085
59.573287,-150.186543,1466177091
59.573442,-150.18644,1466177095
59.573633,-150.186295,1466177101
59.573702,-150.186252,1466177103
59.573778,-150.186212,1466177105
59.57402,-150.186133,1466177111
59.574187,-150.186112,1466177115
59.57445,-150.1861,1466177121
59.574643,-150.186112,1466177125
59.574913,-150.18608,1466177131
59.575068,-150.186048,1466177135
59.575277,-150.186013,1466177141
59.575417,-150.185997,1466177145
59.575632,-150.186063,1466177151
59.575773,-150.186125,1466177155
59.575773,-150.186125,1466177155
59.576023,-150.186213,1466177161
59.576288,-150.18633,1466177167
59.576475,-150.186395,1466177171
59.576753,-150.18644,1466177177
59.576753,-150.18644,1466177177
59.576928,-150.1864,1466177181
59.577195,-150.186252,1466177187
59.577363,-150.186045,1466177191
59.577567,-150.185608,1466177197
59.577675,-150.18526,1466177201
59.577762,-150.184913,1466177205
59.57779,-150.184743,1466177207
59.577843,-150.184438,1466177211
59.577867,-150.184295,1466177213
59.577912,-150.184013,1466177217
59.577932,-150.18386,1466177219
59.57795,-150.183703,1466177221
59.57799,-150.183242,1466177227
59.578023,-150.182942,1466177231
59.57806,-150.182463,1466177237
59.578093,-150.18211,1466177241
59.578148,-150.181598,1466177247
59.578193,-150.181123,1466177253
59.57822,-150.180818,1466177257
59.57827,-150.180365,1466177263
59.578312,-150.180058,1466177267
59.57839,-150.179595,1466177273
59.578417,-150.179442,1466177275
59.578443,-150.179302,1466177277
59.578497,-150.178848,1466177283
59.578525,-150.178553,1466177287
59.57856,-150.178115,1466177293
59.57858,-150.177825,1466177297
59.57862,-150.177533,1466177301
59.578642,-150.177392,1466177303
59.578685,-150.177125,1466177307
59.578755,-150.176753,1466177313
59.578828,-150.176553,1466177317
59.578977,-150.17629,1466177323
59.579087,-150.176158,1466177327
59.57925,-150.17601,1466177333
59.57931,-150.175967,1466177335
59.579372,-150.175923,1466177337
59.579432,-150.175888,1466177339
59.579555,-150.175827,1466177343
59.579742,-150.175758,1466177349
59.579862,-150.175707,1466177353
59.58004,-150.175605,1466177359
59.580155,-150.175525,1466177363
59.580327,-150.175367,1466177369
59.580443,-150.175282,1466177373
59.580635,-150.175218,1466177379
59.580758,-150.175228,1466177383
59.580885,-150.175258,1466177389
59.580953,-150.17529,1466177393
59.581032,-150.175397,1466177399
59.581085,-150.175522,1466177403
59.581155,-150.17573,1466177409
59.581198,-150.175882,1466177413
59.581272,-150.176123,1466177419
59.581343,-150.176287,1466177423
59.581483,-150.176517,1466177429
59.581588,-150.176645,1466177433
59.581738,-150.176833,1466177439
59.581898,-150.177008,1466177445
59.582008,-150.177122,1466177449
59.582172,-150.177282,1466177455
59.582287,-150.177403,1466177459
59.58245,-150.17762,1466177465
59.582505,-150.177708,1466177467
59.582555,-150.177793,1466177469
59.58272,-150.178042,1466177475
59.582818,-150.178217,1466177479
59.58298,-150.178497,1466177485
59.583087,-150.178695,1466177489
59.583248,-150.17903,1466177495
59.583298,-150.179145,1466177497
59.583353,-150.179257,1466177499
59.583433,-150.179467,1466177503
59.583463,-150.179572,1466177505
59.583498,-150.179788,1466177509
59.583513,-150.180165,1466177515
59.58351,-150.180412,1466177519
59.583512,-150.180767,1466177525
59.583522,-150.180975,1466177529
59.583543,-150.181273,1466177535
59.583558,-150.181528,1466177541
59.583553,-150.18166,1466177545
59.583527,-150.181822,1466177551
59.583508,-150.181925,1466177555
59.583503,-150.182098,1466177561
59.583517,-150.182225,1466177565
59.583558,-150.182443,1466177571
59.583588,-150.18257,1466177575
59.583645,-150.182757,1466177581
59.583683,-150.182877,1466177585
59.583738,-150.183057,1466177591
59.583772,-150.183172,1466177595
59.583805,-150.183308,1466177601
59.583812,-150.183388,1466177605
59.583812,-150.183487,1466177611
59.583808,-150.183573,1466177615
59.583802,-150.183737,1466177621
59.583793,-150.183928,1466177627
59.583788,-150.184063,1466177631
59.58378,-150.184263,1466177637
59.583775,-150.184392,1466177641
