TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMHighlighted1,SMHighlighted2,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
226.5667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.6445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.6778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.7111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.7556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.7889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.8222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.8556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.8889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.9222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
226.9667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.0333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.0667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.1111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.1445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.1889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.2556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.2889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.3333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.3667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.4222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.4556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.4889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.5333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.5667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.6445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.6778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.7111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.7556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.7889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.8222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.8556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.8889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.9222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.9556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
227.9889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.0333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.0667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.1445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.1778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.2111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.2556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.2889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.3333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.3778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.4111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.4444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.4778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.5222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.5556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.5889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.6222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.6667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.7333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.7667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.8111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.8556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.8889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.9333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
228.9667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.0444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.0889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.1222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.1556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.1889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.2333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.2667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.3445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.3778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.4111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.4556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.4889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.5222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.5556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.5889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.6222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.6556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.6889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.7222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.7556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.7889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.8222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.8667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.9333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
229.9667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.0111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.0444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.0889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.1222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.1556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.1889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.2333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.2667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.3445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.3889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.4222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.4556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.4889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.5222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.5556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.6333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.6667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.7111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.7444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.7889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.8222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.8889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.9222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
230.9556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.0333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.0667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.1111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.1445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.1889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.2222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.2667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.3333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.3778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.4222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.4667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.5,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.5444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.5778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.6222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.6667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.7444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.7778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.8111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.8556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.8889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.9222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
231.9556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.0333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.0667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.1333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.1778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.2111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.2444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.2778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.3111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.3445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.3778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.4111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.4444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.4778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.5111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.5444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.5778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.6111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.6445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.6778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.7111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.7444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.7778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.8111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.8445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.8778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.9111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.9444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
232.9778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.0111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.0444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.0778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.1111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.1445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.1778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.2111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.2444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.2778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.3111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.3445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.3889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.4222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.4556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.4889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.5222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.5556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
233.6445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0.8780576,0.5348123,Small Multiples 0,Small Multiples 0,NA,0,0,0
