TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,SMManagerPosition.x,SMManagerPosition.y,SMManagerPosition.z,SMManagerScale,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z
7.666667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755577,0.8163295,-1.753553,341.3356,81.70287,0.5905062
7.688889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755335,0.8163252,-1.753191,341.1029,80.86678,0.6468888
7.722222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755775,0.8163389,-1.753427,341.068,81.01955,0.6123385
7.744445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755845,0.8164905,-1.753615,341.1521,81.13302,0.5800384
7.777778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755635,0.8164564,-1.753828,341.0722,81.25269,0.5321963
7.811111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755562,0.8163221,-1.754012,340.9363,81.09073,0.4692746
7.844445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.755402,0.8163199,-1.753945,340.953,80.99788,0.503068
7.866667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7551,0.816372,-1.753887,340.7567,80.84783,0.5524963
7.9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.754812,0.8165641,-1.753817,340.6219,80.66638,0.5672354
7.933333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.754704,0.8165122,-1.75389,340.5714,80.56016,0.5706299
7.955556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.754083,0.8165087,-1.753319,340.6894,80.55474,0.7146755
7.988889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.754074,0.8164812,-1.753501,340.7794,80.72152,0.6507225
8.322223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.754124,0.816568,-1.752945,339.1038,82.25728,0.7679082
8.388889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.758644,0.8153982,-1.751877,327.7713,90.21328,0.7180039
8.433333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7594,0.8154396,-1.752621,327.8715,90.21654,0.7225702
8.477778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759539,0.8154621,-1.752631,327.911,90.21675,0.7358615
8.522223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759616,0.8154076,-1.752707,327.9139,90.21973,0.7410014
8.555555,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.75957,0.8153621,-1.752787,327.9266,90.21801,0.7382287
8.6,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759704,0.8153694,-1.752782,327.9335,90.23038,0.7380443
8.644444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.75963,0.8153822,-1.752773,327.9542,90.22862,0.7363783
8.677778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759718,0.8154119,-1.752802,327.959,90.22173,0.7368394
8.722222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759744,0.8154433,-1.752824,327.9626,90.22005,0.7373502
8.755556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759745,0.815426,-1.752794,327.9678,90.228,0.7457602
8.8,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759734,0.8154535,-1.752763,327.9636,90.23356,0.7395151
8.844444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7597,0.8155144,-1.752765,327.9802,90.22734,0.7378425
8.877778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759663,0.8156468,-1.752782,327.9809,90.23284,0.728808
8.922222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759722,0.81563,-1.752764,327.9717,90.22829,0.7422636
8.955556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759784,0.8156674,-1.752776,327.995,90.23288,0.7337848
9,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759888,0.8156499,-1.752853,327.9956,90.23297,0.7382301
9.033334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759817,0.8156685,-1.75282,327.9939,90.23988,0.7386063
9.077778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759801,0.8156558,-1.752902,328.0033,90.24524,0.7289035
9.111112,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759596,0.8156115,-1.753142,328.0069,90.23808,0.7355781
9.155556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759529,0.8155268,-1.753193,328.0067,90.259,0.7162297
9.2,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759568,0.81556,-1.753181,328.0023,90.26294,0.7168455
9.233334,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759681,0.8155485,-1.753151,328.0061,90.2513,0.7121767
9.277778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759707,0.8155819,-1.753088,328.0208,90.25339,0.7252917
9.311111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759619,0.8156159,-1.753129,328.0259,90.25901,0.7240574
9.355556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759553,0.8157697,-1.753099,328.0119,90.2701,0.7069375
9.388889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759528,0.8157529,-1.753181,328.0067,90.26991,0.7085826
9.433333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759557,0.8156546,-1.753212,328.0182,90.26649,0.697483
9.466667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759617,0.8156335,-1.753244,328.0346,90.26851,0.7040028
9.511111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759596,0.8156146,-1.753219,328.0289,90.26936,0.7091781
9.544445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759593,0.8156238,-1.753307,328.0231,90.27043,0.7062045
9.588889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759624,0.8157465,-1.75332,328.03,90.26299,0.7128795
9.622223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759675,0.8156877,-1.753344,328.0397,90.26543,0.7115423
9.666667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759704,0.8159096,-1.753196,328.0022,90.27551,0.6888794
9.711111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759684,0.8158735,-1.753231,328.0595,90.2826,0.6840609
9.744445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759618,0.8158807,-1.753291,328.0298,90.25961,0.7053728
9.788889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759684,0.8158106,-1.753225,328.0278,90.2836,0.6956791
9.822223,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759664,0.8157913,-1.753229,328.0408,90.28259,0.6823305
9.866667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759667,0.8158759,-1.753357,328.0196,90.29684,0.6752871
9.900001,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759716,0.8157663,-1.753236,328.0153,90.28391,0.6951434
9.933333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759746,0.8158329,-1.753183,328.0345,90.29122,0.6926955
9.977778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759714,0.815877,-1.753344,328.0123,90.27365,0.7001613
10.02222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759768,0.8158915,-1.753437,328.0038,90.28375,0.7052847
10.05556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759664,0.8159426,-1.753415,328.0199,90.26879,0.7264966
10.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7597,0.816016,-1.753428,328.054,90.25187,0.7098436
10.13333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759741,0.8159315,-1.753395,328.0402,90.26325,0.7127077
10.17778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759704,0.8159577,-1.753329,328.0421,90.28793,0.6912349
10.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7598,0.8159239,-1.753334,328.0142,90.28898,0.7068314
10.25556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759817,0.8157803,-1.753196,328.038,90.28574,0.7053314
10.28889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759821,0.8159744,-1.753019,328.0365,90.29221,0.6980647
10.33333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760105,0.8160444,-1.752922,328.0486,90.28576,0.7081441
10.36667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.76009,0.8159981,-1.752894,328.0423,90.29812,0.7172766
10.41111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759992,0.8160429,-1.752969,328.0447,90.29005,0.6974323
10.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759972,0.8160046,-1.753007,328.0475,90.2776,0.7162073
10.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760057,0.8160295,-1.752925,328.0331,90.29346,0.6958805
10.82222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760037,0.8158849,-1.753232,328.0641,90.28309,0.7033222
10.86667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759937,0.8159089,-1.753259,328.0511,90.2923,0.7106249
10.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759888,0.816002,-1.753186,328.0689,90.2956,0.7035087
10.94444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760026,0.8160106,-1.7532,328.0513,90.30788,0.694002
10.98889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759935,0.8160123,-1.753236,328.0536,90.29811,0.6969864
11.02222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759938,0.8160812,-1.75315,328.0753,90.31084,0.6813717
11.06667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760073,0.8160232,-1.753187,328.0591,90.30714,0.6961101
11.1,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759956,0.816094,-1.753139,328.0706,90.30159,0.6919641
11.14444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759924,0.8161179,-1.75308,328.0694,90.30971,0.6874927
11.17778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.7599,0.8160751,-1.753045,328.0577,90.30842,0.7040395
11.22222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759864,0.8161072,-1.753083,328.0661,90.30915,0.6935619
11.26667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.75992,0.8160955,-1.753137,328.0639,90.30292,0.6963171
11.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760009,0.8161838,-1.753097,328.0619,90.31435,0.7040313
11.34444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759933,0.8162037,-1.753181,328.0659,90.31571,0.698211
11.38889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759946,0.816238,-1.753242,328.0707,90.31065,0.6888969
11.42222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759833,0.8162346,-1.753339,328.0659,90.30727,0.6826329
11.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759848,0.8161384,-1.753416,328.0762,90.30349,0.7027404
11.5,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.75981,0.8161061,-1.75351,328.0718,90.29478,0.7058792
11.53333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759823,0.8160729,-1.753529,328.0588,90.31429,0.6901834
11.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759794,0.8160855,-1.753487,328.0668,90.32262,0.6912603
11.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759802,0.8160561,-1.753461,328.0665,90.30699,0.7045835
11.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759748,0.8160392,-1.753497,328.0791,90.3042,0.7132629
11.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759788,0.8159795,-1.75356,328.0679,90.31339,0.7022142
11.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759776,0.8159266,-1.753431,328.0544,90.30025,0.7143162
11.76667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759682,0.8159375,-1.753452,328.0803,90.30904,0.7156158
11.81111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759613,0.8159783,-1.75339,328.0567,90.32138,0.711527
11.84444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759724,0.8159606,-1.753459,328.0769,90.30648,0.7146863
11.88889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759833,0.8159522,-1.75351,328.0802,90.31046,0.7043356
11.92222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759762,0.816022,-1.75338,328.0642,90.31996,0.6854969
11.96667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759725,0.8159852,-1.753459,328.0623,90.31548,0.6834832
12,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759706,0.8159571,-1.753397,328.0724,90.32105,0.704401
12.04445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759723,0.815942,-1.753363,328.0922,90.30202,0.7178168
12.07778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759794,0.8158547,-1.753369,328.0816,90.28835,0.7211059
12.12222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759861,0.8158574,-1.753378,328.0679,90.31141,0.6975704
12.15556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.75976,0.8158382,-1.753474,328.0926,90.31712,0.70896
12.18889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759675,0.8158258,-1.753452,328.0793,90.31323,0.7162369
12.23333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759713,0.8159422,-1.753373,328.077,90.30078,0.7102674
12.26667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759717,0.8159407,-1.753365,328.082,90.29999,0.7026282
12.31111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759742,0.8159797,-1.753283,328.0806,90.30414,0.729803
12.35556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759669,0.8159588,-1.75323,328.0927,90.32085,0.7146881
12.38889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759865,0.8158982,-1.753333,328.0741,90.28788,0.712006
12.43333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759731,0.8158506,-1.753302,328.0757,90.30423,0.7266669
12.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759767,0.8158129,-1.753435,328.0774,90.31645,0.7088442
12.51111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759839,0.8157964,-1.753499,328.0673,90.30597,0.71953
12.54445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759909,0.8158966,-1.753388,328.0829,90.31522,0.7234058
12.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759865,0.8159426,-1.753382,328.0803,90.30601,0.7171062
12.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760058,0.8159648,-1.7531,328.0755,90.31741,0.7336146
12.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760209,0.8160253,-1.753004,328.082,90.29873,0.7359347
12.7,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760242,0.81599,-1.75303,328.0826,90.29822,0.7120272
12.73333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760154,0.8160015,-1.752955,328.0801,90.31984,0.6898286
12.77778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760213,0.8159962,-1.753013,328.0811,90.30593,0.7094266
12.81111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760295,0.8158586,-1.7531,328.0795,90.29936,0.7242873
12.85556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760085,0.8159481,-1.753219,328.0984,90.29822,0.7155086
12.88889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760086,0.8159344,-1.753199,328.0826,90.29391,0.7396158
12.93333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760131,0.8158823,-1.753237,328.094,90.28226,0.7355245
12.96667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760186,0.8159755,-1.75315,328.1065,90.29939,0.7309938
13.01111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760236,0.8159478,-1.753148,328.0798,90.32099,0.7077651
13.04445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760182,0.815972,-1.753191,328.1061,90.3044,0.7276216
13.08889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.76012,0.8159415,-1.753189,328.073,90.31073,0.7312942
13.13333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760174,0.8159422,-1.753211,328.111,90.29731,0.7316417
13.16667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760017,0.8159088,-1.753158,328.0894,90.30544,0.7323686
13.21111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759997,0.8159774,-1.753145,328.1006,90.29381,0.7197438
13.24444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759965,0.8159828,-1.753227,328.0981,90.279,0.7354657
13.28889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759971,0.8159664,-1.753154,328.0992,90.29079,0.7368829
13.32222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760158,0.8159937,-1.753228,328.0972,90.27625,0.7522897
13.36667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760216,0.8160259,-1.75315,328.0867,90.29899,0.7281537
13.4,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760101,0.816018,-1.753153,328.0929,90.29198,0.7402205
13.44444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760185,0.8160647,-1.753203,328.098,90.28546,0.7463551
13.47778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760153,0.8160585,-1.753146,328.0569,90.29369,0.7366948
13.52222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760208,0.8159564,-1.75316,328.067,90.27415,0.7352856
13.56667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760245,0.815942,-1.753219,328.0836,90.2765,0.7486022
13.61111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760262,0.8159496,-1.753264,328.0884,90.27727,0.750426
13.64444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760174,0.8159944,-1.753243,328.0676,90.27023,0.7503178
13.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760175,0.8160152,-1.753294,328.0974,90.28552,0.7384821
13.72222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760378,0.815998,-1.753282,328.0659,90.28535,0.7627835
13.75556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760303,0.8159642,-1.753151,328.0801,90.29566,0.7350122
13.8,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760092,0.8158931,-1.75342,328.0727,90.29739,0.7254674
13.83333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759935,0.8159102,-1.753479,328.0709,90.28863,0.7237455
13.87778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759969,0.8158488,-1.753608,328.0688,90.28343,0.7261961
13.91111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.759907,0.8158666,-1.75365,328.0739,90.27464,0.7260574
13.95556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760056,0.8157781,-1.753569,328.0671,90.27991,0.7447565
13.98889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760069,0.8158954,-1.753629,328.0732,90.28721,0.7154057
14.03333,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760066,0.8159469,-1.753669,328.0789,90.26616,0.757099
14.06667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760067,0.8160411,-1.753631,328.0817,90.28028,0.7391213
14.11111,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760065,0.8159221,-1.753638,328.0777,90.27033,0.7455394
14.14444,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760012,0.815802,-1.753613,328.0807,90.27833,0.7495434
14.18889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760194,0.8158306,-1.753606,328.0858,90.27229,0.755257
14.22222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760258,0.8157617,-1.7536,328.0784,90.28403,0.7440594
14.26667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.76018,0.8157793,-1.753501,328.0916,90.28311,0.7383415
14.3,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760173,0.8157819,-1.753452,328.0863,90.2935,0.7265915
14.34445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760134,0.8158095,-1.753541,328.0859,90.26775,0.7581918
14.37778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760149,0.8157673,-1.753549,328.1037,90.28261,0.7413201
14.42222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760242,0.8158436,-1.753547,328.0794,90.3092,0.7391602
14.46667,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760249,0.8158058,-1.753527,328.0844,90.29587,0.7253851
14.5,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760211,0.8158247,-1.753414,328.0767,90.27792,0.7551553
14.54445,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760232,0.8158318,-1.753433,328.0844,90.29623,0.7612584
14.57778,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760251,0.8157771,-1.753496,328.0812,90.28233,0.7357779
14.62222,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760189,0.8157839,-1.753504,328.0679,90.29624,0.7263165
14.65556,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760159,0.8157703,-1.753669,328.0753,90.2724,0.7538009
14.68889,3,16,Training,Bar,Half-Circle,Trending,PreTask,0,0.2899931,-0.6,0.6,-1.760183,0.815801,-1.753582,328.0905,90.29942,0.7484797
